HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:33:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/svg-support/vendor/DOMPurify/DOMPurify.min.js?ver=1.0.1
17:33:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/minmax-quantity-for-woocommerce/js/frontend.js?ver=6.4.2
17:33:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/svg-support/js/min/svgs-inline-min.js?ver=1.0.1
17:33:28	Warning: 	HTML file (1131515 bytes) retransferred due to lack of cache: https://specter.solutions/wp-json/
17:33:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.js?ver=4.7.0
17:33:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.js?ver=4.7.0
17:34:15	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.8.1
17:34:19	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/themes/astra/assets/js/minified/style.min.js?ver=3.7.9
17:34:21	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/advanced-product-fields-for-woocommerce/assets/js/frontend.min.js?ver=1.5.9
17:34:21	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.4.0
17:34:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.4.0
17:34:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.4.0
17:34:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.4.0
17:34:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.4.0
17:34:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=2.0.7
17:34:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/js/frontend.min.js?ver=4.7.0
17:34:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/mailchimp-for-woocommerce/public/js/mailchimp-woocommerce-public.min.js?ver=2.8.01
17:34:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=2.0.7
